ID,Title,Geek_Rating,Avg_Rating,Num_of_Voters,BGP_Price,Price,Year,Complexity,Min_Players,Max_Players,Min_Time,Max_Time,Min_Age,Type1,Type2
37120,Pack & Stack,6.047,6.45,3204,39.2,,2008,1.27,3,6,30,45,10,Family,
285157,Legendary: A James Bond Deck Building Game,6.047,7.78,746,71.13,,2019,2.44,1,5,45,45,14,Thematic,
251890,Gunkimono,6.047,6.97,1328,29.95,,2018,1.92,2,5,45,60,10,Abstract,
233868,HATE,6.047,7.66,1126,,,2019,2.49,2,6,60,120,18,Thematic,
251053,Let's Make a Bus Route,6.046,7.25,1018,,,2018,1.96,2,5,20,30,10,Family,
180956,One Night Ultimate Vampire,6.045,6.64,2263,17.97,19.77,2016,1.59,3,10,10,10,8,Party,
251293,Megaland,6.045,6.62,2283,18.97,,2018,1.84,2,5,20,20,8,Family,
298060,Truffle Shuffle,6.045,6.85,1572,9.99,22.79,2020,1.32,2,4,15,30,14,Family,
15318,Palazzo,6.045,6.54,2514,18.99,,2005,2.06,2,4,60,60,10,Strategy,
16366,Funny Friends,6.045,6.51,2725,24.45,,2005,2.27,2,6,60,60,16,Thematic,
589,Wiz-War,6.045,6.86,1665,,,1983,2,2,4,60,60,10,Thematic,
384,TurfMaster,6.045,7.25,1059,84.95,,1998,1.95,2,8,75,75,10,Family,Thematic
234396,Muse,6.044,6.59,2431,21.99,24.99,2017,1.11,2,12,30,30,10,Party,
118705,Ghost Blitz 2,6.044,6.73,2038,17.48,,2012,1.18,2,8,30,30,8,Family,Party
,Triqueta,6.044,6.86,1556,,,2023,1.33,2,5,20,30,7,Family,
,Savernake Forest,6.044,7.08,1309,,,2023,1.27,2,4,20,40,10,Family,
,AQUA: Biodiversity in the Oceans,6.044,7.21,1113,,39.99,2024,2.1,1,4,30,45,8,Family,
,Unlock!: Escape Adventures â€“ The Island of Doctor Goorse,6.044,6.65,2016,,18.99,2017,2.96,2,6,60,60,10,Thematic,
14,Basari,6.043,6.74,1745,15.89,,1998,1.84,3,4,25,25,10,Family,Strategy
,Sea Dragons,6.043,7.39,1008,,,2023,1.97,2,5,30,45,8,Abstract,Family
189628,Tesseract,6.043,7.45,904,18.66,38.49,2023,2.38,1,4,60,60,14,Abstract,
262201,Sword & Sorcery: Ancient Chronicles,6.043,8.31,742,103.3,80.99,2021,4.41,1,5,60,180,12,Thematic,
1042,Dragon's Gold,6.042,6.43,3368,13.95,9.99,2001,1.69,3,6,45,45,10,Family,
15,Cosmic Encounter,6.042,7.22,1088,56.49,66.59,1991,2.64,3,6,60,60,,Strategy,Thematic
,City of the Living,6.042,6.68,1929,,,2013,2.53,2,4,60,60,13,Strategy,
29839,Key Harvest,6.042,6.71,1836,31.95,,2007,3.03,2,4,90,90,10,Strategy,
,Bloodstones,6.042,7.5,898,,,2023,2.86,1,6,60,180,14,Wargames,
234248,Voodoo Prince,6.041,7.08,1137,8.22,,2017,1.59,2,5,20,20,8,Family,
248949,Skull Tales: Full Sail!,6.041,7.78,1004,147,,2019,3.92,1,5,60,150,14,Thematic,
216439,Trash Pandas,6.04,6.54,3060,14.99,12.89,2017,1.42,2,4,15,20,8,Family,
,Cascadia: Rolling Rivers,6.04,7.21,1074,,24.99,2024,2,1,4,15,30,10,,
103649,The City,6.04,6.52,2577,31.27,,2011,1.56,2,5,30,30,10,Family,
,Power Plants,6.04,7.13,1203,,,2022,2.51,1,5,30,30,8,Abstract,
,Sunrise Lane,6.04,7.05,1220,,25.94,2023,1.52,2,4,45,45,8,Family,
203780,Power Grid: The Card Game,6.04,6.66,2048,14.99,21.82,2016,2.4,2,6,45,60,12,Strategy,
200934,Coldwater Crown,6.04,7.2,1082,56.21,39.99,2017,2.23,1,4,40,90,13,Strategy,
322195,Kokopelli,6.039,7.13,1127,55.99,59.03,2021,2.06,2,4,40,60,12,Family,Strategy
158109,Onward to Venus,6.039,6.86,1493,37.52,,2014,2.63,2,5,90,120,13,Strategy,
209003,Commands & Colors: Medieval,6.039,8.24,611,73.97,,2019,2.48,2,2,60,120,12,Wargames,
169147,Letter Tycoon,6.038,6.76,1804,20,,2015,2,2,5,30,30,8,Family,
6221,Caper,6.038,6.99,1359,17.99,,2018,2.21,2,4,30,45,13,Strategy,
,Tea Garden,6.038,7.53,837,,,2024,3,2,4,90,120,12,Strategy,
299592,Beez,6.037,6.7,1974,76.94,,2020,1.77,2,4,30,45,8,Family,
257193,Starcadia Quest,6.037,7.34,1013,39.97,47.48,2020,2.67,2,4,60,60,13,Thematic,
258148,Power Rangers: Heroes of the Grid,6.037,7.89,975,54.99,77.1,2019,2.74,2,5,45,60,14,Thematic,
9341,Lost Valley,6.037,6.7,1813,,,2004,2.62,3,4,60,60,10,Strategy,Thematic
20134,The End of the Triumvirate,6.037,6.76,1643,32.95,,2005,2.74,2,3,60,90,10,Strategy,
15839,Bonaparte at Marengo,6.037,7.4,886,45.95,,2003,3.19,2,2,120,120,12,Wargames,
181495,Alone,6.037,7.51,976,89.41,,2019,3.31,2,4,60,120,14,Thematic,
,Zulus on the Ramparts!: The Battle of Rorke's Drift â€“ Second Edition,6.036,7.37,965,,,2009,2.12,1,1,25,25,12,Wargames,
4394,The Settlers of the Stone Age,6.036,6.57,2416,39.2,,2002,2.52,3,4,90,120,10,Family,Strategy
142121,Guildhall: Job Faire,6.035,7.09,1117,26.99,,2013,2.17,2,4,30,45,10,Family,Strategy
259061,Skytear,6.035,7.78,1103,74.06,,2020,3.31,2,4,45,45,13,Strategy,
4218,O Zoo le Mio,6.035,6.6,2188,21.95,,2002,2.01,2,4,45,60,9,Family,
303554,Winter Kingdom,6.035,7.33,932,52.88,,2020,2.66,2,4,45,60,14,Strategy,
144415,Nauticus,6.035,6.91,1384,52.93,,2013,2.99,2,4,90,90,12,Strategy,
1293,Boggle,6.034,6.24,8718,16.99,34,1972,1.46,1,8,10,10,8,Family,
39206,Tac Tac Jack,6.034,6.39,3783,23.95,,2008,1.04,2,7,10,10,5,Party,
37400,Sushizock im Gockelwok,6.034,6.51,2674,,,2008,1.22,2,5,20,20,8,Family,
,Vegetable Stock,6.034,6.79,1654,,,2019,1.06,2,6,15,20,6,Family,
,Vampire: The Masquerade â€“ Vendetta,6.034,7.19,1172,,29.99,2020,2.74,3,6,30,30,14,Strategy,
154906,Isle of Trains,6.034,6.73,1744,28.82,,2014,2.02,2,4,45,45,13,Family,Strategy
200454,Planetarium,6.034,6.96,1382,36.99,,2017,2.04,1,4,45,45,10,Strategy,Thematic
,Deal with the Devil,6.034,7.07,1309,,,2022,3.64,4,4,120,150,14,Strategy,
4192,Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),6.034,6.65,2324,,,1983,3.68,2,4,240,240,8,Wargames,
216658,Smash Up: What Were We Thinking?,6.033,7.42,944,31.75,,2017,2.3,2,4,45,45,14,,
158572,Waggle Dance,6.033,6.93,1347,25.99,,2014,2.31,2,4,30,90,10,Strategy,
313,Big Boss,6.033,7.2,1060,31.46,28.99,1994,2.36,2,6,90,90,10,Strategy,
,MANTIS,6.032,6.66,2360,,19.99,2022,1.06,2,6,10,10,7,Family,
987,Kingmaker,6.032,6.54,3066,,,1974,3.06,2,7,240,240,12,Strategy,Wargames
,Rise & Fall,6.031,7.84,686,,,2024,3.12,2,4,40,80,14,Strategy,
278751,In Front of the Elevators,6.03,7.03,1230,25.76,,2019,1.41,2,4,20,40,8,Family,
1017,Fresh Fish,6.03,7.14,1042,24.45,,2014,2.4,2,5,45,45,12,Abstract,Strategy
138704,Northern Pacific,6.03,7.06,1131,83.41,34.8,2013,1.47,2,6,60,60,7,Strategy,
255708,Trekking the National Parks: Second Edition,6.03,6.97,1435,42.99,49.95,2018,1.71,2,5,30,60,10,Family,
,Viking See-Saw,6.029,7.14,1066,,,2021,1.05,2,4,10,10,8,Family,
262208,Dungeon Drop,6.029,6.68,2179,15.47,,2020,1.34,1,4,10,20,8,Family,
81453,Famiglia,6.029,6.42,3226,6.85,,2010,1.76,1,2,30,30,10,Family,Strategy
5867,10 Days in Europe,6.029,6.61,2204,18.55,,2002,1.35,2,4,20,30,10,Family,
201248,Evolution: The Beginning,6.029,6.58,2342,19.99,,2016,1.81,2,5,30,30,8,Family,
157789,Pandemic: Contagion,6.029,6.4,3521,22.95,23.49,2014,1.9,2,5,30,30,14,Family,
283152,Monikers: Serious Nonsense,6.029,8.23,536,23.39,,2019,1,4,20,60,60,18,,
270293,Gorinto,6.029,7.19,1124,27.97,31.3,2021,1.93,1,4,30,60,13,Abstract,
,Mycelia,6.029,7.36,1047,,49,2024,2.48,1,4,40,90,10,Strategy,
162,The Awful Green Things From Outer Space,6.029,6.55,2669,,,1979,1.88,2,2,60,90,12,Thematic,Wargames
129294,Campaign Trail,6.029,7.61,792,48.97,,2019,2.82,1,6,115,115,12,Strategy,
,Ceres,6.029,7.6,788,,,2023,3.23,1,4,90,120,14,Strategy,
,Paperback Adventures,6.029,7.66,762,,,2022,2.78,1,2,50,150,14,Family,
,EXIT: The Game + Puzzle â€“ The Sacred Temple,6.029,7.29,938,,,2020,2.44,1,4,90,180,10,Thematic,
,EastFront: The War in Russia 1941-45 â€“ Second Edition,6.029,8.06,623,,,2006,3.49,2,2,240,240,12,Wargames,
30367,Perry Rhodan: The Cosmic League,6.028,6.73,1679,13.5,,2007,1.96,2,2,30,30,10,Family,Strategy
,Arkham Noir: Case #1 â€“ The Witch Cult Murders,6.028,6.75,1878,,,2017,2.26,1,1,30,30,14,Thematic,
275916,Cairn,6.027,7.07,1216,34.7,,2019,1.97,2,2,25,25,10,Abstract,
1484,Clue: The Great Museum Caper,6.027,6.8,1673,,199.99,1991,1.92,2,7,30,30,10,Family,
276925,Warhammer Age of Sigmar: Warcry Starter Set,6.027,8.15,618,,449.95,2019,2.44,2,4,30,60,12,Thematic,Wargames
283212,MonsDRAWsity,6.026,7.09,1197,17.47,24.95,2020,1.07,3,8,5,30,8,Party,
243797,Mezo,6.026,7.17,1112,34.97,30.99,2020,3.29,2,4,90,120,14,Strategy,
,Mistwind,6.026,7.66,780,,,2024,3.13,1,5,75,120,14,,
7182,Timeline,6.025,6.5,2646,12.99,,2012,1.14,2,8,15,15,8,Party,
,Cabanga!,6.025,6.88,1405,,,2023,1.1,3,6,20,20,8,Family,
175,What the Heck?,6.025,6.48,2737,7.25,,1988,1.16,2,5,20,20,7,Family,
118418,Divinare,6.025,6.73,1695,20.99,,2012,1.77,2,4,30,30,13,Family,
231819,Sonar,6.025,6.7,1785,54.99,69.83,2017,1.87,2,4,30,30,8,Family,
260927,Mississippi Queen,6.025,6.31,4286,45.88,,1997,1.7,3,5,45,45,10,Family,
,A Message From The Stars,6.025,7.31,909,,,2024,2.64,2,8,45,45,11,Strategy,
,Expeditions: Around the World,6.025,6.72,1773,,,1996,1.98,2,6,30,45,8,Family,
185123,Ascension: Dreamscape,6.025,7.63,796,25.99,,2015,2.29,1,4,30,60,13,Strategy,
212765,Songbirds,6.024,6.86,1474,14.47,,2016,1.65,1,4,20,20,8,Family,
257066,Sierra West,6.024,6.78,1608,39.95,39.95,2019,3,1,4,40,60,14,Strategy,
11229,Star Wars Miniatures,6.024,6.92,1665,,,2004,2.31,2,2,60,60,12,Customizable,
,Great Western Trail: El Paso,6.024,7.06,1131,,31.49,2025,2.83,1,4,60,90,12,,
90305,Cargo Noir,6.024,6.44,3046,32.99,,2011,2.09,2,5,30,90,8,Family,
94480,Pantheon,6.024,6.71,1749,43.53,39.95,2011,2.76,2,4,60,90,10,Strategy,
247314,Concept Kids: Animals,6.023,7.05,1182,26.39,,2018,1.18,2,12,20,20,4,Children's,
,Mind Space,6.023,7.22,990,,24,2023,1.86,1,5,30,30,11,,
76150,Revolver,6.023,6.86,1500,20,,2011,1.99,2,2,45,45,12,Thematic,
21791,Masons,6.023,6.49,2558,31.95,,2006,2.13,2,4,45,45,8,Strategy,
80771,Dungeon Raiders,6.023,6.64,2138,8.82,,2011,1.39,3,5,20,60,8,Family,Thematic
173634,The Red Dragon Inn 5: The Character Trove,6.023,7.6,946,50.96,,2015,2,2,4,30,60,13,Party,Thematic
264239,Patchwork Doodle,6.021,6.59,2205,15.99,17.99,2019,1.26,1,6,20,20,8,Family,
67180,Tikal II: The Lost Temple,6.021,6.85,1417,45.95,,2010,2.62,2,4,60,120,12,Family,Strategy
36400,The Guns of Gettysburg,6.021,7.83,684,56.37,,2013,3.72,2,4,180,180,13,Wargames,
302280,Shifting Stones,6.02,6.52,2626,15.97,18.99,2020,1.19,1,5,20,20,8,Family,
198707,Hostage Negotiator: Crime Wave,6.02,7.36,962,31.99,39.95,2017,2.19,1,1,20,20,15,Thematic,
245271,Forbidden Sky,6.02,6.37,3849,31.97,,2018,2.54,2,5,60,60,10,Family,Strategy
,Motor City,6.019,7.16,1045,,22.99,2023,2.86,1,5,45,45,14,Strategy,
83667,First Train to Nuremberg,6.019,7.03,1162,46.94,,2010,3.18,2,4,45,120,12,Strategy,
296694,BattleTech: A Game of Armored Combat,6.019,8.27,649,,,2019,3.79,2,2,120,120,12,Wargames,
11057,The Great Battles of Alexander: Deluxe Edition,6.019,7.7,746,97.75,,1995,3.57,1,4,240,240,12,Wargames,
247342,Village Pillage,6.018,7.3,1250,14.99,,2019,1.35,2,5,20,20,10,Family,
37196,Sorry! Sliders,6.018,6.33,3926,,27.5,2008,1.06,1,4,30,30,6,Family,
254513,The Grimm Masquerade,6.018,6.89,1407,19.99,,2019,1.69,2,5,20,40,8,Family,
32441,Bezzerwizzer,6.018,6.42,3528,54.99,44.99,2007,1.53,2,12,45,45,14,Family,Party
,Stranger Things: Upside Down,6.018,7.31,996,,44.49,2023,2.17,2,4,60,60,12,Family,Thematic
256066,"Warhammer 40,000: Kill Team",6.018,7.59,890,,,2018,3.43,2,4,30,60,12,Thematic,Wargames
244,Circus Maximus,6.018,6.78,1701,10.74,,1979,2.62,2,10,120,120,12,Strategy,Thematic
190400,Aventuria: Adventure Card Game,6.018,7.5,991,,44.95,2016,2.59,1,4,45,180,14,Customizable,Thematic
16991,Khet: The Laser Game,6.017,6.49,2809,32.95,109.95,2005,2.52,2,2,20,20,9,Abstract,
45748,Carcassonne: Wheel of Fortune,6.017,7,1253,16.99,,2009,2.04,2,5,30,30,8,Family,
,General Orders: World War II,6.017,7.42,852,,,2023,2.22,2,2,30,30,14,Wargames,
16,MarraCash,6.017,6.97,1203,18.95,,1996,2.16,3,4,60,60,12,Strategy,
200890,Pixie Queen,6.017,7.09,1152,51.17,,2017,3.12,2,5,60,120,12,Strategy,
250396,Terminator Genisys: Rise of the Resistance,6.017,8.02,671,59.47,,2018,2.53,1,4,90,120,14,Thematic,
,Phoenix New Horizon,6.017,7.79,679,,,2024,3.26,1,4,60,120,14,Strategy,
8095,Prophecy,6.017,6.65,2004,14.95,,2002,2.64,2,5,180,180,12,Thematic,
40832,Keltis: Das Kartenspiel,6.016,6.68,1813,,,2009,1.48,2,4,20,20,8,Family,
224483,Exceed Fighting System,6.016,8.04,662,,,2016,2.68,2,2,5,30,10,Strategy,
,Amun-Re: 20th Anniversary Edition,6.016,7.49,776,,,2023,2.96,2,5,90,90,12,Strategy,
67928,Puzzle Strike,6.015,6.62,2035,,,2010,2.29,2,4,20,20,8,Strategy,
260407,Soviet Kitchen Unleashed,6.015,6.78,1698,23.47,,2018,1.28,1,6,25,25,12,Family,Party
1155,Capitol,6.015,6.79,1508,24.75,,2001,2.64,2,4,60,60,10,Strategy,
691,Timbuktu,6.015,6.65,1837,38.45,,1993,2.78,3,5,60,60,10,Strategy,
269160,Colors of Paris,6.015,6.87,1469,49.99,50.48,2019,2.17,2,4,40,60,10,Strategy,
237860,The Shores of Tripoli,6.015,7.47,968,86.4,,2020,2.04,1,2,45,60,12,Wargames,
19841,Pentago,6.014,6.39,3763,30.47,,2005,1.84,2,2,5,5,8,Abstract,
130882,Cardline: Animals,6.014,6.55,2250,12.79,,2012,1.12,2,8,15,15,7,Family,
85250,The Dwarf King,6.014,6.57,2139,14.39,8.73,2011,1.43,3,5,40,40,10,Family,
231999,Finished!,6.014,6.75,1639,14.97,,2017,2.17,1,1,30,45,10,Abstract,Family
18866,Shear Panic,6.014,6.34,3875,24,69.99,2005,2.22,2,4,45,45,10,Family,
172547,Queen's Architect,6.014,6.83,1439,15.45,23,2015,2.79,2,4,60,60,10,Strategy,
,Applejack,6.014,6.76,1634,,,2022,2,1,4,30,60,8,Family,
76417,Poseidon,6.014,6.96,1192,44.95,80,2010,3.53,2,5,90,120,12,Strategy,
32424,1848: Australia,6.014,7.87,609,61.47,,2007,3.87,3,6,200,240,,Strategy,
798,Ace of Aces: Handy Rotary Series,6.013,7.07,1189,,,1980,1.75,2,2,20,20,10,Wargames,
269199,Dizzle,6.013,6.8,1483,14.99,,2019,1.31,1,4,30,30,8,Family,
19427,Gemblo,6.013,6.78,1631,30.91,,2003,1.85,2,6,30,30,6,Abstract,
,Caldera Park,6.013,7.24,932,,37.11,2022,1.96,1,4,30,40,10,,
69601,1880: China,6.013,7.89,610,59.99,74.91,2010,4.18,3,7,300,300,13,Strategy,
41302,First Orchard,6.012,6.69,1819,29.99,29.99,2009,1,1,4,10,10,2,Children's,
204431,One Night Ultimate Alien,6.012,6.88,1424,21.97,31.25,2017,1.9,4,10,10,10,8,Party,
19643,World of Warcraft Trading Card Game,6.012,6.73,1994,,18.84,2006,2.59,2,2,20,20,12,Customizable,
164812,Roll For It! Deluxe Edition,6.012,6.61,2320,,35.99,2014,1.08,2,8,20,40,8,Family,
139899,VivaJava: The Coffee Game: The Dice Game,6.012,6.56,2115,37.55,,2014,1.81,1,4,20,40,10,Family,
,Forbidden Jungle,6.012,7.32,968,,,2023,2.12,2,5,45,45,10,Family,Strategy
111732,Kings of Air and Steam,6.012,6.85,1352,60,,2013,2.84,2,7,90,90,13,Strategy,
,Lords of Ragnarok,6.012,7.31,1176,,139.99,2023,3.78,1,4,90,180,14,Thematic,Wargames
112373,BraveRats,6.011,6.47,2725,10.15,19.71,2011,1.14,2,2,15,15,8,Family,
192312,Mr. Cabbagehead's Garden,6.011,7.09,1093,24.7,,2016,1.73,1,2,10,20,10,Strategy,
127127,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,6.011,6.84,1601,35.28,79.75,2013,2.14,2,5,30,30,15,Thematic,
23107,Drakon (Third Edition),6.011,6.46,2812,24.99,,2006,1.81,2,6,20,60,10,Family,Strategy
73070,Olympus,6.011,6.79,1501,52.94,55.96,2010,3.01,3,5,60,120,14,Strategy,
124827,Space Cadets: Away Missions,6.011,7.33,915,56.96,59.95,2015,2.62,1,6,60,120,10,Thematic,
,TannhÃ¤user,6.011,6.49,3271,,,2007,2.73,2,10,60,120,11,Thematic,
142296,Funemployed,6.01,6.63,2137,49.99,,2013,1.15,3,20,30,30,13,Party,
,Council of Shadows,6.01,7.23,983,,32.49,2022,3.14,1,4,60,90,14,Strategy,
511,Silverton,6.01,7.12,1086,36,,1991,3.23,1,6,180,180,12,Strategy,
8172,Coyote,6.009,6.63,1940,11.71,,2003,1.18,3,6,20,30,10,Party,
,Viva Mouse!,6.009,6.82,1569,,,2002,1.09,2,4,20,30,4,Children's,
253185,Chai,6.009,6.68,1962,35.97,,2019,1.72,1,5,20,60,8,Family,
227212,For Glory,6.009,7.9,704,59.99,,2020,2.6,2,2,60,90,14,,
1044,Gunslinger,6.009,7.17,1095,,,1982,3.29,2,7,90,90,12,Thematic,Wargames
18485,18MEX,6.009,7.66,673,,,2005,3.84,3,5,210,210,14,Strategy,
9215,Revolution: The Dutch Revolt 1568-1648,6.009,7.28,957,68,104.45,2004,4.25,2,5,240,480,12,Strategy,Wargames
237211,Valhalla,6.008,7.12,1543,,,2018,2.11,1,6,30,60,13,Strategy,
,Monsters on Board,6.008,7.53,796,,,2022,2.8,1,4,45,60,12,Strategy,
18748,Unhappy King Charles!,6.008,7.59,743,101.27,,2008,3.29,2,2,240,240,,Wargames,
199723,"UltraQuest: Gold, Ruhm! und Ehre!",6.008,8.2,601,,,2016,2.61,2,5,60,600,10,Thematic,
161226,The Builders: Antiquity,6.007,6.63,1915,17.99,44.99,2015,1.95,2,4,30,30,10,Family,
319579,Crash Octopus,6.007,6.95,1242,53.75,,2021,1.36,1,5,20,30,7,Party,
107834,Montana,6.007,6.69,1757,50,,2017,2.23,2,4,45,45,10,Family,Strategy
103686,Mundus Novus,6.007,6.63,1891,9.41,,2011,2.18,2,6,45,60,14,Family,Strategy
38506,Witch of Salem,6.007,6.63,1980,39.2,,2008,2.49,2,4,60,60,10,Strategy,Thematic
,Undaunted 2200: Callisto,6.007,7.77,688,,65.99,2024,2.78,1,4,45,60,14,Wargames,
,Mythic Battles: RagnarÃ¶k,6.007,8.42,580,,299.99,2023,3.32,2,4,60,90,14,Strategy,Wargames
,Stupor Mundi,6.007,7.53,819,,62.73,2025,3.29,1,4,90,150,12,Strategy,
153623,Limes,6.006,6.82,1397,23.47,,2014,1.83,1,2,20,20,8,Family,
,Jekyll & Hyde vs Scotland Yard,6.006,7.35,869,,,2023,2.16,2,2,20,20,10,Strategy,
191572,Animals on Board,6.006,6.52,2237,22.99,,2016,1.52,2,4,15,30,8,Family,
,BOOoop.,6.006,7.6,789,,34.99,2023,1.47,2,2,25,35,10,Abstract,Family
125311,Okiya,6.005,6.55,2248,21.11,,2012,1.22,2,2,10,10,7,Abstract,
296167,Boomerang: Australia,6.005,6.86,1315,18.29,,2020,1.51,2,4,15,30,8,Family,
271530,Ankh'or,6.005,6.89,1377,24.99,,2019,1.74,2,4,30,30,8,Family,
137423,Pixel Tactics 2,6.005,6.97,1273,11.99,,2013,2.66,2,2,45,45,12,Customizable,Strategy
232822,Stratego,6.005,6.15,17029,46.47,,1946,1.84,2,2,45,45,8,Abstract,Family
,DC Deck-Building Game: Teen Titans,6.005,7.25,1035,,,2015,2.14,2,5,45,75,15,Strategy,Thematic
531,Merchants of Amsterdam,6.005,6.71,1689,26.75,,2000,2.63,3,5,90,90,10,Strategy,
287941,Formosa Tea,6.005,7.37,849,70.53,,2019,3.41,2,4,40,90,12,Strategy,
714,Talisman,6.005,6.36,5671,,,1983,2.18,2,6,240,240,9,Thematic,
,Robotrick,6.004,7.55,713,,,2020,2,3,3,30,30,10,,
,Shake That City,6.004,7.07,1104,,30,2023,1.86,1,4,20,40,10,Family,
,Waypoints,6.004,7.66,692,,,2023,2.3,1,100,20,40,8,,
205127,Haven,6.004,6.94,1263,19.99,,2018,2.26,2,2,30,45,12,Strategy,
66587,GOSU,6.004,6.49,2633,,,2010,2.4,2,4,45,45,10,Strategy,
,RheinlÃ¤nder,6.004,6.66,1763,,,1999,2.31,3,5,45,45,12,Strategy,
144568,Dawn of the Zeds (Second Edition),6.004,7.8,660,,,2013,3.17,1,1,45,90,13,Thematic,
184346,Go Nuts for Donuts,6.003,6.41,3271,30.77,,2017,1.1,2,6,20,20,8,Family,
287322,Mystic Market,6.003,7.07,1174,23.99,27.99,2019,1.63,2,4,30,45,10,Family,
246816,Tales of Glory,6.003,7.16,1017,32.88,,2018,1.93,2,5,30,45,10,Family,
181797,Inhabit the Earth,6.003,6.89,1248,39.95,,2015,3.16,2,4,60,90,14,Strategy,
39927,Last Train to Wensleydale,6.003,7.08,1022,64.59,,2009,3.25,3,4,120,120,13,Strategy,
224,History of the World,6.003,7.31,873,59.97,49.99,2018,2.59,3,6,120,180,14,Thematic,Wargames
319223,Sleeping Gods: Primeval Peril,6.003,7.55,754,29.97,,2023,2.7,1,2,120,240,13,,
287607,The Mind Extreme,6.002,6.89,1374,11.99,20.95,2019,1.34,2,4,20,20,8,Family,
,Seaside,6.002,7.12,1079,,31.99,2024,1.2,1,5,20,20,8,Family,
,Naturopolis,6.002,7.72,657,,,2023,1.71,1,4,15,20,8,Family,
1260,Rook,6.002,6.43,3070,5.99,4.97,1906,1.86,2,6,45,45,8,Family,
,Wormholes,6.002,7.04,1139,,29.99,2022,2.2,1,5,45,45,10,Family,Strategy
17161,Tempus,6.002,6.45,2604,23.53,,2006,2.8,3,5,60,120,14,Strategy,
2288,Blood Bowl (Second Edition),6.002,6.86,1448,,,1988,2.87,2,2,180,180,14,Thematic,
2529,Flat Top,6.002,7.37,945,,,1977,4.24,2,2,360,360,12,Wargames,
158340,Lost Legacy: Flying Garden,6.001,6.68,1696,9,,2013,1.32,2,4,10,10,10,Family,Thematic
232520,Pioneers,6.001,6.95,1198,34.99,39.95,2017,2.28,2,4,60,60,8,Family,Strategy
171479,Commissioned,6.001,7.21,970,,,2016,2.82,2,6,60,60,14,Thematic,
298586,Demeter,6,7.25,899,29.21,,2020,2.28,1,100,15,15,14,,
278554,Silver Bullet,6,7.31,880,17.97,,2019,1.8,2,4,30,60,8,Family,
56933,Penguin Party,5.999,6.62,1845,16.81,12.99,2008,1.11,2,6,15,15,6,Family,
76319,Unusual Suspects,5.999,6.4,3009,23.42,,2015,1.09,3,16,20,20,14,Party,
,Senjutsu: Battle For Japan,5.999,7.28,1154,,49.99,2023,2.94,1,4,15,20,14,Thematic,Wargames
7866,10 Days in the USA,5.999,6.49,2411,26.97,,2003,1.38,2,4,30,30,10,Family,
,Le FantÃ´me de l'OpÃ©ra,5.999,6.98,1141,,,2013,2.21,2,2,30,30,9,Family,Strategy
122,Quo Vadis?,5.999,6.47,2392,28,,1992,2.08,3,5,45,45,12,Strategy,
15511,Fjords,5.999,6.96,1216,43.49,96.99,2022,1.51,2,4,30,45,8,Family,
329939,Keystone: North America,5.999,7.23,963,45,49.99,2022,2.23,1,4,30,60,10,Strategy,
253398,Lost Cities: Rivals,5.998,6.67,1703,11.96,14.24,2018,1.93,2,4,40,40,10,Family,
210040,Illimat,5.998,7.29,1124,21.97,29.95,2017,2.05,2,4,15,60,12,Abstract,
,Santa's Workshop (Second Edition),5.998,7.68,686,,,2023,2.1,2,5,30,60,6,Family,
19995,Canal Mania,5.998,6.87,1266,70.59,,2006,2.89,2,5,90,90,12,Strategy,
297658,[kosmopoli:t],5.997,7.64,730,19.41,,2020,1.33,4,8,6,6,10,Party,
,Tiger & Dragon,5.997,6.94,1236,,,2021,1.31,2,5,20,20,8,Family,
223278,The Palace of Mad King Ludwig,5.997,6.85,1353,43.47,54.54,2017,2.83,2,4,75,75,13,Family,Strategy
,EXIT: The Game â€“ The Stormy Flight,5.997,6.8,1436,,15.95,2019,1.86,1,4,60,120,12,Thematic,
2266,Gobblet,5.996,6.62,1982,29.99,35.8,2000,1.84,2,2,20,20,7,Abstract,
192934,Colony,5.996,6.57,2045,43.95,28.77,2016,2.26,1,4,45,60,13,Strategy,
127493,Bolt Action,5.996,7.83,738,,,2012,2.76,2,6,120,120,12,Wargames,
304985,Dark Ages: Holy Roman Empire,5.996,7.82,653,70,,2021,3.45,1,4,120,180,14,Strategy,
4688,Angola,5.996,8.04,573,121.53,,1988,3.16,2,4,480,480,,Wargames,
357,Excape,5.995,6.49,2251,18.99,,1998,1.13,2,6,30,30,8,Family,
191301,The Walking Dead: All Out War,5.995,7.75,837,37.47,,2016,2.78,1,2,30,60,14,Thematic,Wargames
631,Daytona 500,5.995,7.14,1033,,,1990,1.78,2,4,70,70,10,Family,Strategy
132544,Tesla vs. Edison: War of Currents,5.995,6.69,1674,78.23,,2015,3.24,2,5,90,90,14,Strategy,
234948,Prehistory,5.995,7.16,987,70.26,,2018,3.93,2,4,60,120,12,Strategy,
,12 Chip Trick,5.994,6.82,1350,,,2022,1.5,2,4,20,20,8,Family,
215613,Tao Long: The Way of the Dragon,5.994,6.8,1536,47.27,44.95,2017,2.74,2,2,10,30,14,Abstract,
284775,Funkoverse Strategy Game,5.994,7.14,1183,21.99,17.35,2019,2.15,2,4,20,60,10,Customizable,Thematic
